cust_id,income_yearly,debt_ratio,credit_rating,amount_requested,interest_pct,gender_type,family_status,edu_bg,job_status,loan_reason,internal_grade,is_repaid
11096,48626.37,0.144,644.0,20368.04,11.46,Female,Single,High School,Unemployed,Debt consolidation,D2,0.0
11097,49868.55,0.074,761.0,11415.13,12.35,Female,Single,Bachelor's,Employed,Education,B2,1.0
11098,38240.01,0.094,761.0,11246.1,11.84,Female,Single,High School,Employed,Debt consolidation,B3,1.0
11099,39000.66,0.093,673.0,16391.91,11.24,Female,Married,Bachelor's,Employed,Business,C2,1.0
11100,43423.25,0.061,742.0,17157.56,10.34,Male,Single,Other,Employed,Debt consolidation,B4,1.0
11101,36556.64,0.095,803.0,22353.97,10.21,Female,Married,Master's,Employed,Business,A2,1.0
11102,45985.1,0.096,687.0,9136.13,11.83,Female,Married,Bachelor's,Unemployed,Business,C2,0.0
11103,40751.89,0.08,659.0,12115.65,10.73,Female,Widowed,Bachelor's,Employed,Debt consolidation,D2,1.0
11104,30677.81,0.155,722.0,13770.48,10.48,Female,Married,Bachelor's,Employed,Debt consolidation,C3,1.0
11105,23440.24,0.084,754.0,18643.77,13.29,Female,Married,Bachelor's,Employed,Debt consolidation,B5,1.0
11106,51625.11,0.166,739.0,22003.06,8.86,Male,Single,Bachelor's,Unemployed,Medical,C3,1.0
11107,46910.95,0.09,717.0,15558.7,9.9,Male,Single,Bachelor's,Employed,Education,C1,0.0
11108,14998.66,0.068,694.0,18441.5,12.98,Male,Single,Bachelor's,Employed,Debt consolidation,C1,1.0
11109,72668.89,0.063,715.0,25181.75,12.98,Male,Single,Other,Employed,Other,C1,1.0
11110,33001.92,0.06,662.0,8793.34,15.51,Female,Single,High School,Employed,Home,D2,1.0
11111,28309.74,0.074,775.0,23942.19,11.2,Female,Single,Master's,Employed,Debt consolidation,B5,1.0
11112,,0.096,,15058.73,15.44,Female,Married,,,Debt consolidation,D3,1.0
11113,21076.21,0.15,678.0,24557.69,9.33,Male,Married,Bachelor's,Employed,Debt consolidation,C1,1.0
11114,11891.98,0.118,774.0,21284.15,11.52,Female,Married,Master's,Employed,Debt consolidation,B1,1.0
11115,29412.48,0.267,666.0,7348.58,16.84,Female,Divorced,PhD,Employed,Debt consolidation,D5,1.0
11116,49532.82,0.19,679.0,17686.21,11.88,Male,Married,Master's,Self-employed,Car,C5,0.0
11117,88076.08,0.087,749.0,12341.08,12.54,Female,Single,High School,Employed,Debt consolidation,B4,1.0
11118,,0.091,,24985.45,7.9,Female,Married,,,Debt consolidation,B4,1.0
11119,74911.12,0.044,651.0,12253.48,13.51,Female,Single,Bachelor's,Employed,Car,D4,1.0
11120,,0.213,,18708.58,12.73,Female,Single,,,Car,C4,0.0
11121,48887.1,0.147,667.0,9764.59,12.81,Male,Single,High School,Employed,Other,D3,1.0
11122,44161.14,0.064,714.0,10562.86,9.9,Male,Married,Master's,Employed,Debt consolidation,C2,1.0
11123,45953.95,0.097,556.0,27321.99,14.74,Male,Single,Bachelor's,Unemployed,Debt consolidation,F1,0.0
11124,,0.404,,14278.44,14.26,Female,Married,,,Other,C3,0.0
11125,17165.19,0.147,685.0,8332.33,15.22,Female,Single,Bachelor's,Retired,Car,C5,1.0
11126,16362.13,0.049,659.0,13429.29,13.03,Female,Single,Master's,Employed,Debt consolidation,D5,1.0
11127,73474.1,0.058,649.0,6589.38,14.52,Male,Married,Bachelor's,Employed,Debt consolidation,D1,1.0
11128,25461.95,0.093,667.0,1383.87,12.5,Female,Single,Master's,Employed,Debt consolidation,D4,1.0
11129,35310.95,0.066,674.0,14303.68,13.61,Female,Married,Bachelor's,Employed,Debt consolidation,C1,1.0
11130,52270.61,0.053,593.0,8795.16,13.11,Male,Single,Bachelor's,Employed,Other,E1,1.0
11131,36429.43,0.082,671.0,8941.05,10.85,Male,Single,High School,Employed,Car,C1,1.0
11132,38876.87,0.097,697.0,17802.62,11.56,Female,Single,High School,Employed,Debt consolidation,C2,1.0
11133,14348.88,0.087,690.0,22978.82,12.02,Male,Married,Master's,Employed,Debt consolidation,C3,1.0
11134,61396.71,0.063,734.0,12253.58,8.95,Male,Widowed,Master's,Employed,Debt consolidation,C4,1.0
11135,53558.14,0.167,709.0,8704.41,12.76,Female,Single,High School,Employed,Debt consolidation,C3,1.0
11136,20236.62,0.086,723.0,14072.53,10.94,Female,Married,High School,Employed,Debt consolidation,C4,1.0
11137,25149.03,0.081,651.0,8463.62,15.64,Male,Single,Bachelor's,Employed,Car,D4,1.0
11138,20666.19,0.139,788.0,12486.08,9.19,Female,Married,Bachelor's,Employed,Car,B5,1.0
11139,7332.2,0.103,741.0,8062.32,9.65,Female,Single,High School,Retired,Debt consolidation,B2,1.0
11140,13791.43,0.187,631.0,18371.51,11.94,Female,Married,High School,Employed,Debt consolidation,D2,1.0
11141,29062.73,0.066,708.0,10184.88,12.45,Female,Single,Master's,Employed,Debt consolidation,C4,1.0
11142,74639.09,0.197,806.0,16700.04,10.2,Female,Single,High School,Employed,Other,A5,1.0
11143,37274.95,0.204,667.0,9142.7,12.75,Male,Single,Bachelor's,Employed,Home,D1,0.0
11144,44217.67,0.095,641.0,9656.48,13.79,Male,Single,Master's,Retired,Medical,D1,1.0
11145,25499.88,0.068,661.0,8891.79,12.0,Male,Married,Bachelor's,Employed,Home,D3,1.0
11146,58697.02,0.147,697.0,17363.42,10.79,Male,Single,Bachelor's,Employed,Debt consolidation,C3,1.0
11147,46888.83,0.058,638.0,10281.41,17.39,Female,Single,Master's,Employed,Debt consolidation,D5,1.0
11148,17887.23,0.146,704.0,26008.9,13.67,Male,Single,Bachelor's,Employed,Debt consolidation,C1,1.0
11149,39806.88,0.156,727.0,24273.76,13.15,Male,Married,High School,Employed,Other,C1,1.0
11150,27891.78,0.155,612.0,7090.56,13.3,Male,Married,Bachelor's,Employed,Debt consolidation,D3,1.0
11151,58972.68,0.077,566.0,22545.0,14.22,Female,Married,Bachelor's,Employed,Debt consolidation,F5,1.0
11152,20816.68,0.077,707.0,12706.66,12.9,Male,Married,Master's,Employed,Debt consolidation,C1,1.0
11153,16685.39,0.226,746.0,11686.48,12.15,Female,Married,High School,Employed,Debt consolidation,B3,1.0
11154,25653.75,0.054,611.0,20366.6,13.35,Female,Married,Bachelor's,Employed,Other,D2,1.0
11155,40585.83,0.147,710.0,16295.72,11.94,Male,Married,Master's,Employed,Debt consolidation,C5,1.0
11156,61722.4,0.072,689.0,12686.91,12.98,Male,Single,High School,Employed,Debt consolidation,C5,1.0
11157,27895.01,0.185,665.0,13892.3,12.8,Male,Single,High School,Self-employed,Debt consolidation,D5,0.0
11158,66583.19,0.093,661.0,14591.41,13.75,Female,Single,Bachelor's,Employed,Car,D4,1.0
11159,40940.79,0.096,642.0,12683.94,15.97,Male,Married,Other,Employed,Debt consolidation,D1,1.0
11160,40512.39,0.096,770.0,29482.88,8.33,Female,Married,Bachelor's,Employed,Debt consolidation,B2,1.0
11161,61710.29,0.264,732.0,24015.43,11.14,Female,Single,Bachelor's,Employed,Debt consolidation,C3,1.0
11162,39426.37,0.112,572.0,16224.76,14.41,Male,Married,Master's,Employed,Debt consolidation,F1,1.0
11163,49363.59,0.189,642.0,25300.93,14.66,Male,Single,Bachelor's,Employed,Home,D1,1.0
11164,100399.38,0.197,622.0,8358.87,17.19,Female,Single,Bachelor's,Self-employed,Debt consolidation,D1,0.0
11165,73046.72,0.072,661.0,13480.94,14.49,Female,Single,Bachelor's,Employed,Debt consolidation,D5,1.0
11166,51722.85,0.058,531.0,13429.12,15.54,Female,Married,Bachelor's,Self-employed,Debt consolidation,F1,0.0
11167,15862.15,0.137,654.0,10134.49,10.9,Female,Married,Bachelor's,Employed,Home,D4,1.0
11168,82475.14,0.141,695.0,18385.08,10.69,Male,Divorced,High School,Employed,Debt consolidation,C5,1.0
11169,,ERR_VAL,,23410.69,11.76,Male,Single,,,Debt consolidation,D4,1.0
11170,,ERR_VAL,,3093.94,12.35,Female,Single,,,Other,C1,1.0
11171,79574.25,0.099,707.0,20961.62,12.21,Female,Single,Bachelor's,Employed,Debt consolidation,C1,1.0
11172,24861.12,0.155,742.0,7898.13,9.59,Male,Married,Bachelor's,Employed,Car,B1,1.0
11173,16803.13,0.215,696.0,13377.27,11.68,Female,Single,Bachelor's,Self-employed,Education,C1,1.0
11174,16077.08,0.113,753.0,6092.32,10.84,Male,Single,Bachelor's,Self-employed,Medical,B5,1.0
11175,28414.7,0.203,687.0,10594.77,13.08,Female,Married,Master's,Self-employed,Debt consolidation,C1,1.0
11176,58885.06,0.091,644.0,16681.48,12.0,Male,Single,Bachelor's,Employed,Debt consolidation,D2,1.0
11177,45683.36,0.179,733.0,20758.41,12.85,Female,Single,Bachelor's,Self-employed,Debt consolidation,C2,1.0
11178,43839.58,0.189,636.0,5689.08,15.88,Male,Single,High School,Unemployed,Debt consolidation,D1,0.0
11179,76939.58,0.196,626.0,16256.55,15.28,Male,Married,High School,Employed,Car,D1,1.0
11180,51718.7,0.257,612.0,16094.43,12.57,Female,Single,Master's,Unemployed,Home,D1,0.0
11181,44979.98,0.184,747.0,18078.57,9.37,Female,Single,High School,Unemployed,Debt consolidation,B2,0.0
11182,56864.19,0.054,648.0,16990.65,12.62,Female,Single,High School,Employed,Other,D1,1.0
11183,28435.96,0.155,558.0,538.19,17.36,Male,Married,High School,Employed,Debt consolidation,F1,1.0
11184,,0.131,,1823.48,12.89,Male,Married,,,Car,D4,1.0
11185,73370.11,0.159,721.0,3354.13,12.81,Female,Divorced,Bachelor's,Employed,Debt consolidation,C1,1.0
11186,73086.93,0.092,685.0,18688.63,11.89,Female,Married,Bachelor's,Self-employed,Education,C1,1.0
11187,84430.54,0.055,689.0,4912.98,12.56,Female,Married,High School,Employed,Debt consolidation,C5,1.0
11188,26695.05,0.23,656.0,26775.55,9.57,Male,Single,High School,Unemployed,Home,D1,0.0
11189,43445.08,0.071,708.0,20981.96,10.88,Male,Married,PhD,Employed,Car,C5,1.0
11190,56900.71,0.092,543.0,14602.48,14.26,Female,Single,Bachelor's,Employed,Debt consolidation,F4,0.0
11191,73515.7,0.183,686.0,6128.3,11.97,Female,Married,High School,Employed,Car,C4,1.0
11192,34174.65,0.06,614.0,18606.95,16.14,Male,Married,Bachelor's,Employed,Home,D2,0.0
11193,53967.13,0.11,636.0,20595.49,13.97,Female,Married,Bachelor's,Employed,Debt consolidation,D1,0.0
11194,63918.97,0.131,695.0,16287.84,14.88,Female,Single,Bachelor's,Employed,Debt consolidation,C3,1.0
11195,34152.83,0.059,653.0,26385.37,9.81,Female,Single,High School,Self-employed,Debt consolidation,D5,1.0
11196,,0.032,,19232.0,14.86,Male,Single,,,Debt consolidation,B2,1.0
11197,39440.05,0.038,628.0,17579.38,12.21,Female,Single,High School,Employed,Car,D3,1.0
11198,48870.07,0.094,678.0,15608.2,13.32,Male,Married,Bachelor's,Employed,Debt consolidation,C1,1.0
11199,47667.09,0.236,718.0,24361.86,10.84,Male,Single,Bachelor's,Student,Medical,C3,0.0
11200,30235.81,0.055,763.0,24110.43,11.8,Male,Married,Bachelor's,Employed,Debt consolidation,B5,1.0
11201,44225.65,0.056,692.0,3243.1,14.5,Male,Single,High School,Employed,Debt consolidation,C1,1.0
11202,125814.23,0.096,749.0,6336.86,12.5,Male,Single,High School,Employed,Business,B2,1.0
11203,108445.38,0.063,703.0,16292.71,14.33,Male,Divorced,Bachelor's,Employed,Home,C2,1.0
11204,63685.42,0.189,611.0,4696.29,13.04,Male,Single,High School,Employed,Debt consolidation,D2,0.0
11205,85470.35,0.086,618.0,6705.26,15.04,Female,Single,Master's,Employed,Other,D5,1.0
11206,52477.82,0.274,573.0,9297.56,12.44,Male,Married,Other,Employed,Car,F2,0.0
11207,55818.95,0.087,677.0,17579.24,13.36,Female,Married,Bachelor's,Employed,Debt consolidation,C5,1.0
11208,67897.33,0.063,665.0,29174.55,10.54,Male,Single,High School,Self-employed,Debt consolidation,D2,1.0
11209,64443.5,0.083,663.0,28969.39,11.75,Female,Single,Master's,Employed,Medical,D4,1.0
11210,54908.76,0.214,585.0,16004.97,12.44,Male,Single,High School,Employed,Debt consolidation,E5,0.0
11211,71604.38,0.065,757.0,2568.01,10.26,Male,Single,Master's,Employed,Debt consolidation,B5,1.0
11212,11337.35,0.071,763.0,16295.47,11.81,Female,Single,High School,Employed,Debt consolidation,B3,1.0
11213,27299.71,0.079,724.0,15155.12,11.65,Male,Married,High School,Self-employed,Other,C3,1.0
11214,51723.7,0.228,664.0,16574.11,12.83,Female,Single,Other,Employed,Debt consolidation,D1,0.0
11215,24709.01,0.09,696.0,10504.86,10.49,Female,Single,Bachelor's,Unemployed,Debt consolidation,C5,0.0
11216,37273.99,0.148,682.0,13670.45,14.23,Female,Single,Bachelor's,Self-employed,Debt consolidation,C5,1.0
11217,56362.56,0.191,694.0,18051.15,12.08,Female,Divorced,High School,Unemployed,Debt consolidation,C5,0.0
11218,38383.4,0.096,653.0,12356.25,13.64,Male,Married,Bachelor's,Employed,Debt consolidation,D2,1.0
11219,61951.51,0.087,665.0,17935.74,10.95,Male,Married,Other,Unemployed,Debt consolidation,D1,0.0
11220,84443.62,0.276,692.0,26677.82,7.12,Female,Single,Bachelor's,Employed,Business,C3,1.0
11221,41667.9,0.234,724.0,24669.46,13.0,Female,Single,Master's,Unemployed,Debt consolidation,C2,0.0
11222,91719.38,0.05,621.0,16663.61,14.07,Male,Single,High School,Employed,Medical,D3,1.0
11223,24625.69,0.134,675.0,13384.93,9.1,Male,Single,Bachelor's,Employed,Other,C2,1.0
11224,17271.7,0.209,565.0,20571.71,15.17,Female,Single,Bachelor's,Employed,Debt consolidation,F4,0.0
11225,98926.17,0.09,721.0,20518.34,12.95,Female,Married,Other,Self-employed,Debt consolidation,C3,1.0
11226,23263.77,0.154,759.0,12772.28,9.66,Male,Married,High School,Employed,Debt consolidation,B3,1.0
11227,44194.77,0.068,636.0,7576.39,13.36,Female,Married,Bachelor's,Employed,Debt consolidation,D1,1.0
11228,57832.43,0.181,764.0,14667.77,9.81,Male,Married,Bachelor's,Self-employed,Debt consolidation,B1,1.0
11229,47718.79,0.315,730.0,26051.45,12.28,Male,Married,Master's,Employed,Education,C4,1.0
11230,25171.24,0.32,657.0,9598.11,12.31,Male,Single,Bachelor's,Employed,Debt consolidation,D4,1.0
11231,22108.02,0.049,536.0,16043.45,15.52,Male,Married,Bachelor's,Employed,Debt consolidation,F3,1.0
11232,51485.54,0.097,714.0,5702.54,10.52,Male,Married,High School,Employed,Education,C1,1.0
11233,30247.99,0.07,735.0,10456.97,14.24,Male,Single,High School,Employed,Other,C4,1.0
11234,73650.94,0.042,682.0,16797.22,13.44,Female,Married,PhD,Self-employed,Debt consolidation,C4,1.0
11235,114851.52,0.128,646.0,20666.3,13.53,Female,Married,Master's,Employed,Medical,D3,1.0
11236,38180.25,0.098,579.0,18247.6,14.12,Female,Married,Bachelor's,Employed,Education,F2,1.0
11237,61918.91,0.1,675.0,26051.45,13.7,Female,Married,High School,Employed,Debt consolidation,C3,1.0
11238,,0.205,,6169.37,13.02,Female,Married,,,Car,C3,1.0
11239,39390.02,0.187,776.0,21637.01,11.68,Female,Single,Bachelor's,Employed,Debt consolidation,B1,1.0
11240,151951.89,0.093,634.0,29277.39,13.3,Male,Married,Other,Employed,Home,D1,1.0
11241,70797.04,0.152,761.0,6970.75,11.01,Female,Divorced,Bachelor's,Employed,Other,B5,1.0
11242,18572.87,0.137,677.0,17000.55,14.47,Female,Single,Bachelor's,Employed,Debt consolidation,C2,1.0
11243,61115.36,0.257,569.0,24997.31,16.04,Male,Single,High School,Employed,Debt consolidation,F1,0.0
11244,24711.95,0.282,759.0,17247.4,9.32,Female,Single,High School,Unemployed,Debt consolidation,B5,0.0
11245,59259.52,0.194,681.0,23830.39,10.21,Female,Divorced,High School,Student,Debt consolidation,C1,0.0
11246,43819.44,0.235,715.0,10474.95,12.27,Female,Single,High School,Employed,Other,C2,1.0
11247,85414.0,0.122,671.0,2782.83,13.27,Female,Single,Bachelor's,Employed,Other,C4,1.0
11248,27881.29,0.166,713.0,12450.03,8.74,Male,Married,High School,Employed,Debt consolidation,C3,1.0
11249,23490.75,0.109,726.0,16497.72,9.67,Female,Single,High School,Employed,Debt consolidation,C2,1.0
11250,,0.071,,9078.72,12.74,Male,Single,,,Home,C3,1.0
11251,25706.75,0.038,686.0,7441.9,12.65,Male,Single,Bachelor's,Employed,Debt consolidation,C1,1.0
11252,31550.31,0.218,733.0,1682.2,13.7,Female,Married,Master's,Employed,Debt consolidation,C5,1.0
11253,29231.89,0.106,715.0,27321.44,10.05,Male,Married,Master's,Employed,Car,C1,1.0
11254,71541.32,0.071,670.0,22712.13,12.23,Male,Married,Bachelor's,Unemployed,Car,C4,0.0
11255,29071.79,0.077,751.0,25152.08,9.03,Male,Single,Other,Employed,Car,B3,1.0
11256,49549.72,0.334,724.0,23877.29,9.57,Female,Divorced,Bachelor's,Unemployed,Car,C3,0.0
11257,26453.23,0.056,722.0,4234.59,10.46,Male,Divorced,Bachelor's,Employed,Debt consolidation,C5,1.0
11258,33998.61,0.127,716.0,10579.22,13.49,Male,Divorced,Bachelor's,Retired,Debt consolidation,C5,1.0
11259,71644.31,0.119,818.0,1717.44,8.54,Male,Married,Bachelor's,Employed,Debt consolidation,A1,1.0
11260,26552.16,0.061,621.0,17300.93,14.73,Female,Married,High School,Employed,Debt consolidation,D4,1.0
11261,39735.75,0.156,745.0,12779.15,13.68,Female,Married,Bachelor's,Employed,Education,B2,1.0
11262,63436.84,0.191,589.0,15702.82,14.18,Female,Married,Master's,Retired,Home,E3,1.0
11263,24990.57,0.152,694.0,14484.3,11.48,Female,Single,Bachelor's,Employed,Home,C4,1.0
11264,20861.75,0.218,773.0,23455.98,10.52,Male,Married,Bachelor's,Student,Debt consolidation,B5,1.0
11265,15556.81,0.201,627.0,10559.73,13.67,Female,Married,Bachelor's,Employed,Debt consolidation,D1,0.0
11266,28695.12,0.135,594.0,14105.64,16.02,Male,Married,Other,Employed,Debt consolidation,E5,1.0
11267,39363.86,0.074,656.0,10825.62,15.34,Male,Married,Master's,Employed,Car,D1,1.0
11268,33733.94,0.279,703.0,26230.77,13.34,Female,Single,Bachelor's,Unemployed,Home,C4,0.0
11269,27007.32,0.077,733.0,15697.83,13.83,Female,Single,High School,Employed,Debt consolidation,C4,1.0
11270,52339.09,0.11,683.0,15813.99,11.7,Male,Single,Master's,Employed,Other,C4,1.0
11271,13131.92,0.097,706.0,13780.46,9.95,Female,Single,Bachelor's,Employed,Car,C2,1.0
11272,25482.74,0.126,711.0,17284.59,12.71,Female,Single,Bachelor's,Employed,Other,C1,1.0
11273,6969.92,0.142,819.0,4990.26,9.94,Male,Married,Bachelor's,Employed,Other,A5,1.0
11274,,0.111,,11086.06,14.54,Female,Married,,,Home,C3,1.0
11275,23494.44,0.155,745.0,13676.4,12.09,Male,Single,Bachelor's,Retired,Debt consolidation,B1,1.0
11276,44945.63,0.116,723.0,21336.98,10.43,Male,Single,Master's,Employed,Home,C4,1.0
11277,23440.7,0.068,746.0,6802.54,9.94,Female,Married,Bachelor's,Employed,Debt consolidation,B2,1.0
11278,10204.56,0.206,660.0,12022.23,13.18,Male,Single,High School,Employed,Education,D5,1.0
11279,38133.54,0.071,725.0,13011.63,12.47,Female,Married,Other,Employed,Debt consolidation,C1,1.0
11280,71035.38,0.209,741.0,25369.33,8.09,Male,Single,High School,Employed,Debt consolidation,B4,1.0
11281,41374.15,0.342,648.0,17296.21,13.23,Female,Single,High School,Employed,Debt consolidation,D5,0.0
11282,57140.11,0.051,757.0,11349.19,10.3,Male,Single,Bachelor's,Employed,Debt consolidation,B2,1.0
11283,74069.19,0.189,730.0,10253.72,12.76,Male,Married,Master's,Self-employed,Debt consolidation,C1,1.0
11284,82887.16,0.09,583.0,2586.94,13.8,Male,Married,Bachelor's,Self-employed,Home,E3,1.0
11285,,0.098,,10703.46,9.89,Male,Divorced,,,Debt consolidation,C4,1.0
11286,24402.98,0.137,716.0,21552.96,10.84,Female,Married,High School,Employed,Debt consolidation,C1,1.0
11287,67845.7,0.187,672.0,16124.01,13.23,Female,Single,Bachelor's,Employed,Car,C1,1.0
11288,32186.94,0.063,749.0,26060.4,11.57,Female,Married,High School,Self-employed,Debt consolidation,B3,1.0
11289,26384.5,0.078,604.0,27891.71,16.31,Male,Single,Bachelor's,Employed,Debt consolidation,E5,1.0
11290,14998.66,0.173,677.0,11824.27,14.28,Male,Single,Bachelor's,Employed,Debt consolidation,C2,1.0
11291,70551.09,0.077,700.0,13576.72,15.12,Male,Married,Bachelor's,Employed,Car,C5,1.0
11292,15146.79,0.062,729.0,2796.9,9.49,Female,Married,Bachelor's,Employed,Debt consolidation,C1,1.0
11293,67762.79,0.09,727.0,7062.73,11.41,Other,Married,High School,Retired,Car,C3,1.0
11294,39344.1,0.076,708.0,975.12,11.99,Female,Single,High School,Employed,Debt consolidation,C5,1.0
11295,28265.02,0.098,734.0,5671.36,9.72,Male,Single,Bachelor's,Employed,Debt consolidation,C3,1.0
11296,52821.43,0.13,762.0,3491.57,13.53,Female,Single,High School,Employed,Debt consolidation,B1,0.0
11297,95670.19,0.26,721.0,7556.46,12.21,Male,Married,Bachelor's,Employed,Debt consolidation,C5,1.0
11298,25752.51,0.098,653.0,15050.01,14.32,Female,Single,High School,Self-employed,Debt consolidation,D2,1.0
11299,45450.03,0.23,692.0,10706.27,10.86,Female,Single,High School,Employed,Debt consolidation,C4,0.0
11300,49804.98,0.037,651.0,18597.58,10.33,Female,Single,PhD,Employed,Debt consolidation,D2,1.0
11301,47871.84,0.062,743.0,7286.64,14.27,Female,Single,High School,Self-employed,Debt consolidation,B3,1.0
11302,74544.47,0.065,669.0,10491.34,14.12,Female,Married,Bachelor's,Employed,Debt consolidation,D3,1.0
11303,47813.67,0.056,762.0,12374.41,10.84,Male,Married,Master's,Employed,Car,B2,1.0
11304,35254.13,0.113,690.0,15182.34,13.33,Male,Married,Bachelor's,Employed,Debt consolidation,C5,1.0
11305,62444.96,0.077,763.0,21970.57,13.37,Male,Married,Bachelor's,Employed,Home,B5,1.0
11306,35424.95,0.226,714.0,13733.62,9.36,Female,Single,Master's,Employed,Debt consolidation,C4,1.0
11307,52470.61,0.194,624.0,26331.08,13.6,Male,Married,High School,Employed,Debt consolidation,D3,1.0
11308,102764.72,0.156,678.0,17231.71,12.35,Male,Single,Bachelor's,Employed,Education,C1,1.0
11309,64847.0,0.125,542.0,16954.45,11.67,Female,Married,PhD,Unemployed,Education,F1,0.0
11310,26443.35,0.178,675.0,15404.06,10.31,Female,Single,High School,Unemployed,Debt consolidation,C2,0.0
11311,143219.15,0.079,659.0,12253.31,13.95,Male,Married,Other,Employed,Debt consolidation,D2,1.0
11312,43464.64,0.092,681.0,6802.54,10.57,Other,Married,Master's,Employed,Business,C3,0.0
